concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng;
Samos;41016;33744;Es1120001.0799;UA422;42.41497269;UA400;9240.549592;41084;Es1120001.0799;1;V;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;9240.549592;
Samos;41017;33744;Es1120001.0799;UA422;42.41497269;UA400;9240.549592;41085;Es1120001.0799;1;V;9380;9380;;Bosques de Ilex aquifolium;9240.549592;
Samos;42536;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42605;Es1120001.1188;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;162005.1581;
Samos;42537;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42610;Es1120001.1188;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;162005.1581;
Samos;42538;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42611;Es1120001.1188;1;S;8310;8310;;Covas non explotadas polo turismo;162005.1581;
Samos;42539;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42609;Es1120001.1188;1;S;3260;3260;;Ríos dos pisos basal a montano;162005.1581;
Samos;42540;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42608;Es1120001.1188;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;162005.1581;
Samos;42541;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42606;Es1120001.1188;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;162005.1581;
Samos;42542;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42604;Es1120001.1188;5;P;4030;4030;;Queirogais secos europeos;162005.1581;
Samos;42543;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42607;Es1120001.1188;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;162005.1581;
Samos;44670;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44739;Es1120001.1557;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;10090.56463;
Samos;44671;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44744;Es1120001.1557;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;10090.56463;
Samos;44672;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44745;Es1120001.1557;1;S;8310;8310;;Covas non explotadas polo turismo;10090.56463;
Samos;44673;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44743;Es1120001.1557;1;S;3260;3260;;Ríos dos pisos basal a montano;10090.56463;
Samos;44674;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44742;Es1120001.1557;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;10090.56463;
Samos;44675;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44740;Es1120001.1557;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;10090.56463;
Samos;44676;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44738;Es1120001.1557;5;P;4030;4030;;Queirogais secos europeos;10090.56463;
Samos;44677;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44741;Es1120001.1557;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;10090.56463;
Samos;51328;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51396;Es1120001.3818;5;P;9260;9260;;Soutos;7308.607926;
Samos;51329;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51397;Es1120001.3818;1;S;3260;3260;;Ríos dos pisos basal a montano;7308.607926;
Samos;51330;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51398;Es1120001.3818;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;7308.607926;
Samos;51331;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51399;Es1120001.3818;1;S;4030;4030;;Queirogais secos europeos;7308.607926;
Samos;51332;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51400;Es1120001.3818;1;S;6510;6510;;Prados de sega de baixa altitude;7308.607926;
Samos;57495;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57567;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Samos;57496;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57572;Es1120001.4604;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2102.999577;
Samos;57497;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57571;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Samos;57498;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57570;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Samos;57499;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57573;Es1120001.4604;1;S;3260;3260;;Ríos dos pisos basal a montano;2102.999577;
Samos;57500;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57566;Es1120001.4604;1;V;8310;8310;;Covas non explotadas polo turismo;2102.999577;
Samos;57501;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57565;Es1120001.4604;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;2102.999577;
Samos;57502;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57564;Es1120001.4604;3;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;2102.999577;
Samos;57503;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57563;Es1120001.4604;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2102.999577;
Samos;57504;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57569;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Samos;57505;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57568;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
San Sadurniño;29323;25201;ES1110013.0380;UA411;48.2008513;UA400;9314.436886;29394;ES1110013.0380;1;S;4030;4030;;Queirogais secos europeos;9314.436886;
San Sadurniño;29324;25201;ES1110013.0380;UA411;48.2008513;UA400;9314.436886;29395;ES1110013.0380;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;9314.436886;
San Sadurniño;29325;25201;ES1110013.0380;UA411;48.2008513;UA400;9314.436886;29396;ES1110013.0380;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;9314.436886;
San Sadurniño;29326;25201;ES1110013.0380;UA411;48.2008513;UA400;9314.436886;29391;ES1110013.0380;5;V;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;9314.436886;
San Sadurniño;29327;25201;ES1110013.0380;UA411;48.2008513;UA400;9314.436886;29392;ES1110013.0380;1;S;3260;3260;;Ríos dos pisos basal a montano;9314.436886;
San Sadurniño;29328;25201;ES1110013.0380;UA411;48.2008513;UA400;9314.436886;29393;ES1110013.0380;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;9314.436886;
Santiago de Compostela;181049;105133;ES1140001.1327;UA220;26.4157673;UA200;84548.59965;181126;ES1140001.1327;5;P;3260;3260;;Ríos dos pisos basal a montano;84548.59965;
Santiago de Compostela;181050;105133;ES1140001.1327;UA220;26.4157673;UA200;84548.59965;181127;ES1140001.1327;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;84548.59965;
Silleda;181200;104779;ES1140001.1387;UA220;1.773645534;UA200;5925.541017;181277;ES1140001.1387;5;P;3260;3260;;Ríos dos pisos basal a montano;5925.541017;
Silleda;181201;104779;ES1140001.1387;UA220;1.773645534;UA200;5925.541017;181278;ES1140001.1387;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;5925.541017;
Silleda;181202;104779;ES1140001.1387;UA220;1.773645534;UA200;5925.541017;181279;ES1140001.1387;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;5925.541017;
Silleda;181206;106764;ES1140001.1390;UA220;13.29731834;UA200;44157.3955;181283;ES1140001.1390;5;P;3260;3260;;Ríos dos pisos basal a montano;44157.3955;
Silleda;181207;106764;ES1140001.1390;UA220;13.29731834;UA200;44157.3955;181284;ES1140001.1390;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;44157.3955;
Silleda;181208;106764;ES1140001.1390;UA220;13.29731834;UA200;44157.3955;181285;ES1140001.1390;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;44157.3955;
Silleda;181969;104802;ES1140001.1685;UA220;3.386117091;UA200;6451.093992;182046;ES1140001.1685;5;P;3260;3260;;Ríos dos pisos basal a montano;6451.093992;
Silleda;181970;104802;ES1140001.1685;UA220;3.386117091;UA200;6451.093992;182047;ES1140001.1685;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;6451.093992;
Silleda;182094;104934;ES1140001.1727;UA220;5.634484391;UA200;9883.687561;182171;ES1140001.1727;5;P;3260;3260;;Ríos dos pisos basal a montano;9883.687561;
Silleda;182095;104934;ES1140001.1727;UA220;5.634484391;UA200;9883.687561;182172;ES1140001.1727;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;9883.687561;
Silleda;182107;104877;ES1140001.1730;UA631;34.391537;UA600;5429.778518;182185;ES1140001.1730;1;S;6410;6410;;Prados con Molinia;5429.778518;
Silleda;182108;104877;ES1140001.1730;UA631;34.391537;UA600;5429.778518;182184;ES1140001.1730;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;5429.778518;
Silleda;182142;104887;ES1140001.1740;UA320;4.388535568;UA300;1843.214674;182219;ES1140001.1740;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1843.214674;
Silleda;182143;104887;ES1140001.1740;UA320;4.388535568;UA300;1843.214674;182220;ES1140001.1740;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1843.214674;
Silleda;182144;104887;ES1140001.1740;UA320;4.388535568;UA300;1843.214674;182221;ES1140001.1740;2;V;4030;4030;;Queirogais secos europeos;1843.214674;
Silleda;182145;104887;ES1140001.1740;UA320;4.388535568;UA300;1843.214674;182222;ES1140001.1740;1;V;4030;4030;;Queirogais secos europeos;1843.214674;
Silleda;182146;104887;ES1140001.1740;UA320;4.388535568;UA300;1843.214674;182223;ES1140001.1740;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1843.214674;
Silleda;182147;104887;ES1140001.1740;UA320;4.388535568;UA300;1843.214674;182224;ES1140001.1740;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;1843.214674;
Silleda;182148;104884;ES1140001.1741;UA630;24.33284138;UA600;3861.281479;182225;ES1140001.1741;2;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;3861.281479;
Silleda;182149;104884;ES1140001.1741;UA630;24.33284138;UA600;3861.281479;182226;ES1140001.1741;1;S;6410;6410;;Prados con Molinia;3861.281479;
Silleda;182155;104881;ES1140001.1743;UA420;25.23048885;UA400;7235.246079;182237;ES1140001.1743;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;7235.246079;
Silleda;182156;104881;ES1140001.1743;UA420;25.23048885;UA400;7235.246079;182238;ES1140001.1743;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;7235.246079;
Silleda;182157;104881;ES1140001.1743;UA420;25.23048885;UA400;7235.246079;182236;ES1140001.1743;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;7235.246079;
Silleda;182158;104881;ES1140001.1743;UA420;25.23048885;UA400;7235.246079;182235;ES1140001.1743;1;S;4030;4030;;Queirogais secos europeos;7235.246079;
Silleda;182159;104881;ES1140001.1743;UA420;25.23048885;UA400;7235.246079;182234;ES1140001.1743;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;7235.246079;
Silleda;182160;104881;ES1140001.1743;UA420;25.23048885;UA400;7235.246079;182233;ES1140001.1743;1;S;3260;3260;;Ríos dos pisos basal a montano;7235.246079;
Silleda;182161;104881;ES1140001.1743;UA420;25.23048885;UA400;7235.246079;182232;ES1140001.1743;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;7235.246079;
Silleda;182162;104881;ES1140001.1743;UA420;25.23048885;UA400;7235.246079;182239;ES1140001.1743;1;S;6510;6510;;Prados de sega de baixa altitude;7235.246079;
Silleda;182369;104895;ES1140001.1811;UA631;81.01010482;UA600;12262.8976;182447;ES1140001.1811;1;S;6410;6410;;Prados con Molinia;12262.8976;
Silleda;182370;104895;ES1140001.1811;UA631;81.01010482;UA600;12262.8976;182446;ES1140001.1811;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;12262.8976;
Silleda;182416;104780;ES1140001.1828;UA420;3.934027621;UA400;1059.251244;182493;ES1140001.1828;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;1059.251244;
Silleda;182417;104780;ES1140001.1828;UA420;3.934027621;UA400;1059.251244;182497;ES1140001.1828;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;1059.251244;
Silleda;182418;104780;ES1140001.1828;UA420;3.934027621;UA400;1059.251244;182498;ES1140001.1828;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1059.251244;
Silleda;182419;104780;ES1140001.1828;UA420;3.934027621;UA400;1059.251244;182499;ES1140001.1828;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1059.251244;
Silleda;182420;104780;ES1140001.1828;UA420;3.934027621;UA400;1059.251244;182494;ES1140001.1828;1;S;3260;3260;;Ríos dos pisos basal a montano;1059.251244;
Silleda;182421;104780;ES1140001.1828;UA420;3.934027621;UA400;1059.251244;182496;ES1140001.1828;1;S;4030;4030;;Queirogais secos europeos;1059.251244;
Silleda;182422;104780;ES1140001.1828;UA420;3.934027621;UA400;1059.251244;182495;ES1140001.1828;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1059.251244;
Silleda;195076;116843;ES1140008.0003;UA220;0.137148373;UA200;694.6303864;195085;ES1140008.0003;5;P;3260;3260;;Ríos dos pisos basal a montano;694.6303864;
Silleda;195077;116843;ES1140008.0003;UA220;0.137148373;UA200;694.6303864;195086;ES1140008.0003;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;694.6303864;
Silleda;195078;116843;ES1140008.0003;UA220;0.137148373;UA200;694.6303864;195087;ES1140008.0003;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;694.6303864;
Silleda;195514;117367;ES1140008.0456;UA532;3.87069542;UA500;869.4945736;195528;ES1140008.0456;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;869.4945736;
Silleda;195515;117367;ES1140008.0456;UA532;3.87069542;UA500;869.4945736;195523;ES1140008.0456;1;S;3260;3260;;Ríos dos pisos basal a montano;869.4945736;
Silleda;195516;117367;ES1140008.0456;UA532;3.87069542;UA500;869.4945736;195524;ES1140008.0456;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;869.4945736;
Silleda;195517;117367;ES1140008.0456;UA532;3.87069542;UA500;869.4945736;195525;ES1140008.0456;1;S;6410;6410;;Prados con Molinia;869.4945736;
Silleda;195518;117367;ES1140008.0456;UA532;3.87069542;UA500;869.4945736;195526;ES1140008.0456;1;S;4030;4030;;Queirogais secos europeos;869.4945736;
Silleda;195519;117367;ES1140008.0456;UA532;3.87069542;UA500;869.4945736;195527;ES1140008.0456;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;869.4945736;
Silleda;196212;116716;ES1140008.0686;UA320;9.257784377;UA300;1777.785169;196224;ES1140008.0686;1;V;4030;4030;;Queirogais secos europeos;1777.785169;
Silleda;196213;116716;ES1140008.0686;UA320;9.257784377;UA300;1777.785169;196225;ES1140008.0686;1;V;4030;4030;;Queirogais secos europeos;1777.785169;
Silleda;196214;116716;ES1140008.0686;UA320;9.257784377;UA300;1777.785169;196221;ES1140008.0686;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1777.785169;
Silleda;196215;116716;ES1140008.0686;UA320;9.257784377;UA300;1777.785169;196222;ES1140008.0686;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1777.785169;
Silleda;196216;116716;ES1140008.0686;UA320;9.257784377;UA300;1777.785169;196223;ES1140008.0686;4;V;4030;4030;;Queirogais secos europeos;1777.785169;
Silleda;196217;116716;ES1140008.0686;UA320;9.257784377;UA300;1777.785169;196226;ES1140008.0686;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1777.785169;
Silleda;196227;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196240;ES1140008.0689;1;V;4030;4030;;Queirogais secos europeos;1892.081535;
Silleda;196228;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196241;ES1140008.0689;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1892.081535;
Silleda;196229;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196242;ES1140008.0689;1;S;6410;6410;;Prados con Molinia;1892.081535;
Silleda;196230;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196238;ES1140008.0689;5;V;4030;4030;;Queirogais secos europeos;1892.081535;
Silleda;196231;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196236;ES1140008.0689;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1892.081535;
Silleda;196232;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196237;ES1140008.0689;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1892.081535;
Silleda;196233;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196239;ES1140008.0689;1;V;4030;4030;;Queirogais secos europeos;1892.081535;
Silleda;196391;116905;ES1140008.0729;UA320;4.526757409;UA300;1517.848627;196405;ES1140008.0729;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1517.848627;
Silleda;196392;116905;ES1140008.0729;UA320;4.526757409;UA300;1517.848627;196400;ES1140008.0729;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1517.848627;
Silleda;196393;116905;ES1140008.0729;UA320;4.526757409;UA300;1517.848627;196401;ES1140008.0729;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1517.848627;
Silleda;196394;116905;ES1140008.0729;UA320;4.526757409;UA300;1517.848627;196402;ES1140008.0729;5;V;4030;4030;;Queirogais secos europeos;1517.848627;
Silleda;196395;116905;ES1140008.0729;UA320;4.526757409;UA300;1517.848627;196403;ES1140008.0729;1;V;4030;4030;;Queirogais secos europeos;1517.848627;
Silleda;196396;116905;ES1140008.0729;UA320;4.526757409;UA300;1517.848627;196404;ES1140008.0729;1;V;4030;4030;;Queirogais secos europeos;1517.848627;
Silleda;196454;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196468;ES1140008.0744;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2522.546875;
Silleda;196455;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196467;ES1140008.0744;1;V;4030;4030;;Queirogais secos europeos;2522.546875;
Silleda;196456;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196466;ES1140008.0744;1;V;4030;4030;;Queirogais secos europeos;2522.546875;
Silleda;196457;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196465;ES1140008.0744;4;V;4030;4030;;Queirogais secos europeos;2522.546875;
Silleda;196458;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196463;ES1140008.0744;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2522.546875;
Silleda;196459;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196469;ES1140008.0744;1;S;3260;3260;;Ríos dos pisos basal a montano;2522.546875;
Silleda;196460;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196464;ES1140008.0744;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;2522.546875;
Silleda;196524;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196534;ES1140008.0763;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;2042.914288;
Silleda;196525;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196539;ES1140008.0763;1;S;3260;3260;;Ríos dos pisos basal a montano;2042.914288;
Silleda;196526;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196540;ES1140008.0763;1;S;6410;6410;;Prados con Molinia;2042.914288;
Silleda;196527;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196538;ES1140008.0763;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2042.914288;
Silleda;196528;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196535;ES1140008.0763;5;V;4030;4030;;Queirogais secos europeos;2042.914288;
Silleda;196529;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196533;ES1140008.0763;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2042.914288;
Silleda;196530;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196536;ES1140008.0763;1;V;4030;4030;;Queirogais secos europeos;2042.914288;
Silleda;196531;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196537;ES1140008.0763;1;V;4030;4030;;Queirogais secos europeos;2042.914288;
Silleda;196828;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196839;ES1140008.0835;1;S;3260;3260;;Ríos dos pisos basal a montano;888.5842001;
Silleda;196829;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196843;ES1140008.0835;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;888.5842001;
Silleda;196830;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196842;ES1140008.0835;1;S;4030;4030;;Queirogais secos europeos;888.5842001;
Silleda;196831;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196844;ES1140008.0835;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;888.5842001;
Silleda;196832;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196840;ES1140008.0835;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;888.5842001;
Silleda;196833;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196838;ES1140008.0835;2;V;6510;6510;;Prados de sega de baixa altitude;888.5842001;
Silleda;196834;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196837;ES1140008.0835;2;V;6510;6510;;Prados de sega de baixa altitude;888.5842001;
Silleda;196835;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196841;ES1140008.0835;1;S;6410;6410;;Prados con Molinia;888.5842001;
Silleda;196868;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196879;ES1140008.0855;1;V;6510;6510;;Prados de sega de baixa altitude;2126.552617;
Silleda;196869;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196887;ES1140008.0855;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2126.552617;
Silleda;196870;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196886;ES1140008.0855;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;2126.552617;
Silleda;196871;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196885;ES1140008.0855;1;S;4030;4030;;Queirogais secos europeos;2126.552617;
Silleda;196872;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196884;ES1140008.0855;1;S;6410;6410;;Prados con Molinia;2126.552617;
Silleda;196873;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196883;ES1140008.0855;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2126.552617;
Silleda;196874;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196882;ES1140008.0855;1;S;3260;3260;;Ríos dos pisos basal a montano;2126.552617;
Silleda;196875;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196880;ES1140008.0855;1;V;6510;6510;;Prados de sega de baixa altitude;2126.552617;
Silleda;196876;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196878;ES1140008.0855;1;V;6510;6510;;Prados de sega de baixa altitude;2126.552617;
Silleda;196877;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196877;ES1140008.0855;1;V;6510;6510;;Prados de sega de baixa altitude;2126.552617;
Silleda;196878;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196881;ES1140008.0855;1;V;6510;6510;;Prados de sega de baixa altitude;2126.552617;
Silleda;196879;117355;ES1140008.0857;UA532;0.88007417;UA500;581.8800125;196891;ES1140008.0857;1;S;6410;6410;;Prados con Molinia;581.8800125;
Silleda;196880;117355;ES1140008.0857;UA532;0.88007417;UA500;581.8800125;196890;ES1140008.0857;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;581.8800125;
Silleda;196881;117355;ES1140008.0857;UA532;0.88007417;UA500;581.8800125;196889;ES1140008.0857;2;V;6510;6510;;Prados de sega de baixa altitude;581.8800125;
Silleda;196882;117355;ES1140008.0857;UA532;0.88007417;UA500;581.8800125;196888;ES1140008.0857;2;V;6510;6510;;Prados de sega de baixa altitude;581.8800125;
Silleda;196883;117356;ES1140008.0858;UA532;0.128649775;UA500;148.9239029;196893;ES1140008.0858;2;V;6510;6510;;Prados de sega de baixa altitude;148.9239029;
Silleda;196884;117356;ES1140008.0858;UA532;0.128649775;UA500;148.9239029;196894;ES1140008.0858;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;148.9239029;
Silleda;196885;117356;ES1140008.0858;UA532;0.128649775;UA500;148.9239029;196895;ES1140008.0858;1;S;6410;6410;;Prados con Molinia;148.9239029;
Silleda;196886;117356;ES1140008.0858;UA532;0.128649775;UA500;148.9239029;196892;ES1140008.0858;2;V;6510;6510;;Prados de sega de baixa altitude;148.9239029;
Silleda;196891;117361;ES1140008.0870;UA220;0.550378864;UA200;2761.789085;196900;ES1140008.0870;5;P;3260;3260;;Ríos dos pisos basal a montano;2761.789085;
Silleda;196892;117361;ES1140008.0870;UA220;0.550378864;UA200;2761.789085;196901;ES1140008.0870;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2761.789085;
Silleda;196893;117361;ES1140008.0870;UA220;0.550378864;UA200;2761.789085;196902;ES1140008.0870;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2761.789085;
Silleda;197160;117431;ES1140008.0993;UA420;21.46259047;UA400;4952.121898;197170;ES1140008.0993;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4952.121898;
Silleda;197161;117431;ES1140008.0993;UA420;21.46259047;UA400;4952.121898;197171;ES1140008.0993;1;S;4030;4030;;Queirogais secos europeos;4952.121898;
Silleda;197162;117431;ES1140008.0993;UA420;21.46259047;UA400;4952.121898;197169;ES1140008.0993;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;4952.121898;
