concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng
Viveiro;16;88869;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88941;ES1120009.0166;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;56639.5190235
Viveiro;16;88870;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88940;ES1120009.0166;1;V;7120;7120;;Turbeiras altas degradadas;56639.5190235
Viveiro;16;88871;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88938;ES1120009.0166;1;V;7110*;7110;X;Turbeiras altas activas;56639.5190235
Viveiro;16;88872;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88937;ES1120009.0166;1;V;7110*;7110;X;Turbeiras altas activas;56639.5190235
Viveiro;16;88873;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88936;ES1120009.0166;1;V;7110*;7110;X;Turbeiras altas activas;56639.5190235
Viveiro;16;88874;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88935;ES1120009.0166;1;V;7110*;7110;X;Turbeiras altas activas;56639.5190235
Viveiro;16;88875;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88934;ES1120009.0166;1;V;6230*;6230;X;Formacións herbáceas con Nardus;56639.5190235
Viveiro;16;88876;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88932;ES1120009.0166;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;56639.5190235
Viveiro;16;88877;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88933;ES1120009.0166;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;56639.5190235
Viveiro;1;88982;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89057;ES1120009.0202;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;1369.28054871
Viveiro;1;88983;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89058;ES1120009.0202;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1369.28054871
Viveiro;1;88984;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89056;ES1120009.0202;1;V;7120;7120;;Turbeiras altas degradadas;1369.28054871
Viveiro;1;88985;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89055;ES1120009.0202;1;V;7110*;7110;X;Turbeiras altas activas;1369.28054871
Viveiro;1;88986;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89053;ES1120009.0202;1;V;7110*;7110;X;Turbeiras altas activas;1369.28054871
Viveiro;1;88987;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89052;ES1120009.0202;1;V;6230*;6230;X;Formacións herbáceas con Nardus;1369.28054871
Viveiro;1;88988;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89051;ES1120009.0202;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;1369.28054871
Viveiro;1;88989;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89050;ES1120009.0202;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1369.28054871
Viveiro;1;88990;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89059;ES1120009.0202;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1369.28054871
Viveiro;1;88991;58495;ES1120009.0202;UA270;2.26829846268;UA200;1369.28054871;89054;ES1120009.0202;1;V;7110*;7110;X;Turbeiras altas activas;1369.28054871
Viveiro;1;89004;58497;ES1120009.0205;UA270;3.77961826978;UA200;1783.98393755;89074;ES1120009.0205;1;V;6230*;6230;X;Formacións herbáceas con Nardus;1783.98393755
Viveiro;1;89005;58497;ES1120009.0205;UA270;3.77961826978;UA200;1783.98393755;89078;ES1120009.0205;1;V;7120;7120;;Turbeiras altas degradadas;1783.98393755
Viveiro;1;89006;58497;ES1120009.0205;UA270;3.77961826978;UA200;1783.98393755;89077;ES1120009.0205;1;V;7110*;7110;X;Turbeiras altas activas;1783.98393755
Viveiro;1;89007;58497;ES1120009.0205;UA270;3.77961826978;UA200;1783.98393755;89075;ES1120009.0205;1;V;7110*;7110;X;Turbeiras altas activas;1783.98393755
Viveiro;1;89008;58497;ES1120009.0205;UA270;3.77961826978;UA200;1783.98393755;89073;ES1120009.0205;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;1783.98393755
Viveiro;1;89009;58497;ES1120009.0205;UA270;3.77961826978;UA200;1783.98393755;89072;ES1120009.0205;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1783.98393755
Viveiro;1;89010;58497;ES1120009.0205;UA270;3.77961826978;UA200;1783.98393755;89076;ES1120009.0205;1;V;7110*;7110;X;Turbeiras altas activas;1783.98393755
Viveiro;1;89011;58498;ES1120009.0206;UA320;0.787274884482;UA300;1207.61415918;89079;ES1120009.0206;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1207.61415918
Viveiro;1;89012;58498;ES1120009.0206;UA320;0.787274884482;UA300;1207.61415918;89080;ES1120009.0206;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1207.61415918
Viveiro;1;89013;58498;ES1120009.0206;UA320;0.787274884482;UA300;1207.61415918;89081;ES1120009.0206;1;V;8310;8310;;Covas non explotadas polo turismo;1207.61415918
Viveiro;1;89014;58498;ES1120009.0206;UA320;0.787274884482;UA300;1207.61415918;89082;ES1120009.0206;3;V;4030;4030;;Queirogais secos europeos;1207.61415918
Viveiro;1;89015;58498;ES1120009.0206;UA320;0.787274884482;UA300;1207.61415918;89083;ES1120009.0206;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1207.61415918
Viveiro;1;91971;62450;ES1120012.0438;UA631;113.820881523;UA600;9922.55516229;92042;ES1120012.0438;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;9922.55516229
Viveiro;1;91972;62450;ES1120012.0438;UA631;113.820881523;UA600;9922.55516229;92039;ES1120012.0438;1;S;4030;4030;;Queirogais secos europeos;9922.55516229
Viveiro;1;91973;62450;ES1120012.0438;UA631;113.820881523;UA600;9922.55516229;92040;ES1120012.0438;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;9922.55516229
Viveiro;1;91974;62450;ES1120012.0438;UA631;113.820881523;UA600;9922.55516229;92041;ES1120012.0438;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;9922.55516229
Viveiro;4;101996;67867;ES1120015.2119;UA860;53.4161861469;UA800;6154.43897919;102064;ES1120015.2119;2;S;7140;7140;;Turbeiras de transición e inllós;6154.43897919
Viveiro;4;102003;68953;ES1120015.2123;UA230;197.699549069;UA200;21330.5122962;102071;ES1120015.2123;5;P;7130;7130;;Turbeiras de cobertor (* para turbeiras activas);21330.5122962
Viveiro;4;102004;68953;ES1120015.2123;UA230;197.699549069;UA200;21330.5122962;102072;ES1120015.2123;5;V;7140;7140;;Turbeiras de transición e inllós;21330.5122962
Viveiro;2;102137;68455;ES1120015.2185;UA630;19.3077646845;UA600;2803.72026014;102205;ES1120015.2185;1;S;7110*;7110;X;Turbeiras altas activas;2803.72026014
Viveiro;2;102138;68455;ES1120015.2185;UA630;19.3077646845;UA600;2803.72026014;102206;ES1120015.2185;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;2803.72026014
Viveiro;4;102234;67808;ES1120015.2217;UA270;43.4941451167;UA200;6214.25233581;102305;ES1120015.2217;1;V;7110*;7110;X;Turbeiras altas activas;6214.25233581
Viveiro;4;102235;67808;ES1120015.2217;UA270;43.4941451167;UA200;6214.25233581;102310;ES1120015.2217;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;6214.25233581
Viveiro;4;102236;67808;ES1120015.2217;UA270;43.4941451167;UA200;6214.25233581;102309;ES1120015.2217;1;S;4030;4030;;Queirogais secos europeos;6214.25233581
Viveiro;4;102237;67808;ES1120015.2217;UA270;43.4941451167;UA200;6214.25233581;102308;ES1120015.2217;1;S;4030;4030;;Queirogais secos europeos;6214.25233581
Viveiro;4;102238;67808;ES1120015.2217;UA270;43.4941451167;UA200;6214.25233581;102306;ES1120015.2217;1;V;7110*;7110;X;Turbeiras altas activas;6214.25233581
Viveiro;4;102239;67808;ES1120015.2217;UA270;43.4941451167;UA200;6214.25233581;102311;ES1120015.2217;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;6214.25233581
Viveiro;4;102240;67808;ES1120015.2217;UA270;43.4941451167;UA200;6214.25233581;102304;ES1120015.2217;1;V;7110*;7110;X;Turbeiras altas activas;6214.25233581
Viveiro;4;102241;67808;ES1120015.2217;UA270;43.4941451167;UA200;6214.25233581;102303;ES1120015.2217;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;6214.25233581
Viveiro;4;102242;67808;ES1120015.2217;UA270;43.4941451167;UA200;6214.25233581;102302;ES1120015.2217;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;6214.25233581
Viveiro;4;102243;67808;ES1120015.2217;UA270;43.4941451167;UA200;6214.25233581;102307;ES1120015.2217;1;V;7140;7140;;Turbeiras de transición e inllós;6214.25233581
Viveiro;5;105979;68930;ES1120015.3451;UA230;188.022693333;UA200;29843.4144876;106048;ES1120015.3451;1;V;3160;3160;;Lagos e charcas distróficos naturais;29843.4144876
Viveiro;5;105980;68930;ES1120015.3451;UA230;188.022693333;UA200;29843.4144876;106047;ES1120015.3451;5;P;7130*;7130;X;Turbeiras de cobertor (* para turbeiras activas);29843.4144876
Viveiro;1;105987;68924;ES1120015.3453;UA270;30.2085628688;UA200;3383.21910965;106057;ES1120015.3453;2;V;7110*;7110;X;Turbeiras altas activas;3383.21910965
Viveiro;1;105988;68924;ES1120015.3453;UA270;30.2085628688;UA200;3383.21910965;106058;ES1120015.3453;2;S;6410;6410;;Prados con Molinia;3383.21910965
Viveiro;1;105989;68924;ES1120015.3453;UA270;30.2085628688;UA200;3383.21910965;106055;ES1120015.3453;4;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;3383.21910965
Viveiro;1;105990;68924;ES1120015.3453;UA270;30.2085628688;UA200;3383.21910965;106056;ES1120015.3453;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;3383.21910965
Viveiro;11;106011;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106083;ES1120015.3458;1;V;6230*;6230;X;Formacións herbáceas con Nardus;23598.9078523
Viveiro;11;106012;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106091;ES1120015.3458;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;23598.9078523
Viveiro;11;106013;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106090;ES1120015.3458;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;23598.9078523
Viveiro;11;106014;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106089;ES1120015.3458;1;S;4030;4030;;Queirogais secos europeos;23598.9078523
Viveiro;11;106015;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106088;ES1120015.3458;1;V;3160;3160;;Lagos e charcas distróficos naturais;23598.9078523
Viveiro;11;106016;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106087;ES1120015.3458;1;V;7140;7140;;Turbeiras de transición e inllós;23598.9078523
Viveiro;11;106017;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106086;ES1120015.3458;1;V;7110*;7110;X;Turbeiras altas activas;23598.9078523
Viveiro;11;106018;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106079;ES1120015.3458;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;23598.9078523
Viveiro;11;106019;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106084;ES1120015.3458;1;V;7110*;7110;X;Turbeiras altas activas;23598.9078523
Viveiro;11;106020;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106092;ES1120015.3458;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;23598.9078523
Viveiro;11;106021;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106082;ES1120015.3458;1;V;7110*;7110;X;Turbeiras altas activas;23598.9078523
Viveiro;11;106022;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106081;ES1120015.3458;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;23598.9078523
Viveiro;11;106023;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106080;ES1120015.3458;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;23598.9078523
Viveiro;11;106024;68933;ES1120015.3458;UA270;224.378057416;UA200;23598.9078523;106085;ES1120015.3458;1;V;7110*;7110;X;Turbeiras altas activas;23598.9078523
Xermade;2;7830;8867;ES1110003.1539;UA420;11.0774343648;UA400;3432.42125857;7898;ES1110003.1539;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;3432.42125857
Xermade;2;7831;8867;ES1110003.1539;UA420;11.0774343648;UA400;3432.42125857;7899;ES1110003.1539;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;3432.42125857
Xermade;1;7893;8909;ES1110003.1581;UA270;6.68872626431;UA200;1784.68177332;7961;ES1110003.1581;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1784.68177332
Xermade;1;7894;8909;ES1110003.1581;UA270;6.68872626431;UA200;1784.68177332;7962;ES1110003.1581;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1784.68177332
Xermade;3;9300;10461;ES1110003.3165;UA320;24.0392682925;UA300;7590.27533385;9368;ES1110003.3165;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;7590.27533385
Xermade;3;9301;10461;ES1110003.3165;UA320;24.0392682925;UA300;7590.27533385;9369;ES1110003.3165;5;V;4030;4030;;Queirogais secos europeos;7590.27533385
Xermade;3;9302;10461;ES1110003.3165;UA320;24.0392682925;UA300;7590.27533385;9370;ES1110003.3165;1;V;4030;4030;;Queirogais secos europeos;7590.27533385
Xermade;5;9303;10462;ES1110003.3166;UA270;36.9323872913;UA200;5107.75985975;9377;ES1110003.3166;1;V;7140;7140;;Turbeiras de transición e inllós;5107.75985975
Xermade;5;9304;10462;ES1110003.3166;UA270;36.9323872913;UA200;5107.75985975;9378;ES1110003.3166;1;V;3160;3160;;Lagos e charcas distróficos naturais;5107.75985975
Xermade;5;9305;10462;ES1110003.3166;UA270;36.9323872913;UA200;5107.75985975;9376;ES1110003.3166;1;V;7110*;7110;X;Turbeiras altas activas;5107.75985975
Xermade;5;9306;10462;ES1110003.3166;UA270;36.9323872913;UA200;5107.75985975;9375;ES1110003.3166;1;V;7110*;7110;X;Turbeiras altas activas;5107.75985975
Xermade;5;9307;10462;ES1110003.3166;UA270;36.9323872913;UA200;5107.75985975;9373;ES1110003.3166;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;5107.75985975
Xermade;5;9308;10462;ES1110003.3166;UA270;36.9323872913;UA200;5107.75985975;9372;ES1110003.3166;1;V;6230*;6230;X;Formacións herbáceas con Nardus;5107.75985975
Xermade;5;9309;10462;ES1110003.3166;UA270;36.9323872913;UA200;5107.75985975;9371;ES1110003.3166;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;5107.75985975
Xermade;5;9310;10462;ES1110003.3166;UA270;36.9323872913;UA200;5107.75985975;9374;ES1110003.3166;1;V;6410;6410;;Prados con Molinia;5107.75985975
Xermade;5;9311;10462;ES1110003.3166;UA270;36.9323872913;UA200;5107.75985975;9379;ES1110003.3166;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;5107.75985975
Xermade;2;9313;10464;ES1110003.3168;UA530;6.46005415959;UA500;1280.2242118;9381;ES1110003.3168;5;V;6510;6510;;Prados de sega de baixa altitude;1280.2242118
Xermade;4;9322;10468;ES1110003.3172;UA270;23.0162978792;UA200;2440.50020258;9395;ES1110003.3172;1;V;7110*;7110;X;Turbeiras altas activas;2440.50020258
Xermade;4;9323;10468;ES1110003.3172;UA270;23.0162978792;UA200;2440.50020258;9398;ES1110003.3172;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2440.50020258
Xermade;4;9324;10468;ES1110003.3172;UA270;23.0162978792;UA200;2440.50020258;9397;ES1110003.3172;1;V;3160;3160;;Lagos e charcas distróficos naturais;2440.50020258
Xermade;4;9325;10468;ES1110003.3172;UA270;23.0162978792;UA200;2440.50020258;9394;ES1110003.3172;1;V;7110*;7110;X;Turbeiras altas activas;2440.50020258
Xermade;4;9326;10468;ES1110003.3172;UA270;23.0162978792;UA200;2440.50020258;9393;ES1110003.3172;1;V;6410;6410;;Prados con Molinia;2440.50020258
Xermade;4;9327;10468;ES1110003.3172;UA270;23.0162978792;UA200;2440.50020258;9392;ES1110003.3172;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;2440.50020258
Xermade;4;9328;10468;ES1110003.3172;UA270;23.0162978792;UA200;2440.50020258;9391;ES1110003.3172;1;V;6230*;6230;X;Formacións herbáceas con Nardus;2440.50020258
Xermade;4;9329;10468;ES1110003.3172;UA270;23.0162978792;UA200;2440.50020258;9390;ES1110003.3172;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;2440.50020258
Xermade;4;9330;10468;ES1110003.3172;UA270;23.0162978792;UA200;2440.50020258;9396;ES1110003.3172;1;V;7140;7140;;Turbeiras de transición e inllós;2440.50020258
Xermade;1;96539;69825;ES1120015.0242;UA320;0.515151673729;UA300;336.843073066;96682;ES1120015.0242;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;336.843073066
Xermade;1;96540;69825;ES1120015.0242;UA320;0.515151673729;UA300;336.843073066;96681;ES1120015.0242;2;V;4030;4030;;Queirogais secos europeos;336.843073066
Xermade;1;96541;69825;ES1120015.0242;UA320;0.515151673729;UA300;336.843073066;96680;ES1120015.0242;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;336.843073066
Xermade;1;96542;69825;ES1120015.0242;UA320;0.515151673729;UA300;336.843073066;96679;ES1120015.0242;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;336.843073066
Xermade;1;96572;69824;ES1120015.0255;UA320;1.6995318509;UA300;785.131279129;96712;ES1120015.0255;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;785.131279129
Xermade;1;96573;69824;ES1120015.0255;UA320;1.6995318509;UA300;785.131279129;96713;ES1120015.0255;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;785.131279129
Xermade;1;96574;69824;ES1120015.0255;UA320;1.6995318509;UA300;785.131279129;96715;ES1120015.0255;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;785.131279129
Xermade;1;96575;69824;ES1120015.0255;UA320;1.6995318509;UA300;785.131279129;96714;ES1120015.0255;2;V;4030;4030;;Queirogais secos europeos;785.131279129
Xermade;1;96616;70061;ES1120015.0268;UA630;54.542386936;UA600;6460.27047389;96527;ES1120015.0268;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;6460.27047389
Xermade;1;96617;70061;ES1120015.0268;UA630;54.542386936;UA600;6460.27047389;96526;ES1120015.0268;1;S;7110*;7110;X;Turbeiras altas activas;6460.27047389
Xermade;1;96737;70157;ES1120015.0300;UA320;6.61623561319;UA300;1897.12337814;96809;ES1120015.0300;1;V;4030;4030;;Queirogais secos europeos;1897.12337814
Xermade;1;96738;70157;ES1120015.0300;UA320;6.61623561319;UA300;1897.12337814;96812;ES1120015.0300;2;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1897.12337814
Xermade;1;96739;70157;ES1120015.0300;UA320;6.61623561319;UA300;1897.12337814;96810;ES1120015.0300;1;V;4030;4030;;Queirogais secos europeos;1897.12337814
Xermade;1;96740;70157;ES1120015.0300;UA320;6.61623561319;UA300;1897.12337814;96808;ES1120015.0300;2;V;4030;4030;;Queirogais secos europeos;1897.12337814
Xermade;1;96741;70157;ES1120015.0300;UA320;6.61623561319;UA300;1897.12337814;96807;ES1120015.0300;1;V;8310;8310;;Covas non explotadas polo turismo;1897.12337814
Xermade;1;96742;70157;ES1120015.0300;UA320;6.61623561319;UA300;1897.12337814;96806;ES1120015.0300;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1897.12337814
Xermade;1;96743;70157;ES1120015.0300;UA320;6.61623561319;UA300;1897.12337814;96805;ES1120015.0300;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1897.12337814
Xermade;1;96744;70157;ES1120015.0300;UA320;6.61623561319;UA300;1897.12337814;96811;ES1120015.0300;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1897.12337814
Xermade;1;96788;70103;ES1120015.0312;UA230;1.68660701658;UA200;679.428906605;96856;ES1120015.0312;5;P;7130;7130;;Turbeiras de cobertor (* para turbeiras activas);679.428906605
Xermade;5;96801;70106;ES1120015.0314;UA630;48.4948060827;UA600;6312.40996585;96869;ES1120015.0314;1;S;7110*;7110;X;Turbeiras altas activas;6312.40996585
Xermade;5;96802;70106;ES1120015.0314;UA630;48.4948060827;UA600;6312.40996585;96870;ES1120015.0314;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;6312.40996585
Xermade;1;97290;70099;ES1120015.0407;UA230;8.50077588838;UA200;1394.5242997;97358;ES1120015.0407;5;P;7130*;7130;X;Turbeiras de cobertor (* para turbeiras activas);1394.5242997
Xermade;1;97291;70099;ES1120015.0407;UA230;8.50077588838;UA200;1394.5242997;97359;ES1120015.0407;1;V;3160;3160;;Lagos e charcas distróficos naturais;1394.5242997
Xermade;12;97405;69828;ES1120015.0440;UA530;57.3952005269;UA500;7008.07924446;97473;ES1120015.0440;5;V;6510;6510;;Prados de sega de baixa altitude;7008.07924446
Xermade;12;97406;69828;ES1120015.0440;UA530;57.3952005269;UA500;7008.07924446;97474;ES1120015.0440;1;S;6410;6410;;Prados con Molinia;7008.07924446
Xermade;1;97844;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97917;ES1120015.0537;1;V;7110*;7110;X;Turbeiras altas activas;45045.8512933
Xermade;1;97845;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97924;ES1120015.0537;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;45045.8512933
Xermade;1;97846;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97923;ES1120015.0537;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;45045.8512933
Xermade;1;97847;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97922;ES1120015.0537;1;S;4030;4030;;Queirogais secos europeos;45045.8512933
Xermade;1;97848;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97921;ES1120015.0537;1;V;3160;3160;;Lagos e charcas distróficos naturais;45045.8512933
Xermade;1;97849;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97920;ES1120015.0537;1;V;7140;7140;;Turbeiras de transición e inllós;45045.8512933
Xermade;1;97850;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97925;ES1120015.0537;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;45045.8512933
Xermade;1;97851;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97916;ES1120015.0537;1;V;6230*;6230;X;Formacións herbáceas con Nardus;45045.8512933
Xermade;1;97852;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97915;ES1120015.0537;1;V;7110*;7110;X;Turbeiras altas activas;45045.8512933
Xermade;1;97853;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97914;ES1120015.0537;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;45045.8512933
Xermade;1;97854;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97913;ES1120015.0537;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;45045.8512933
Xermade;1;97855;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97912;ES1120015.0537;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;45045.8512933
Xermade;1;97856;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97919;ES1120015.0537;1;V;7110*;7110;X;Turbeiras altas activas;45045.8512933
Xermade;1;97857;70143;ES1120015.0537;UA270;336.792978348;UA200;45045.8512933;97918;ES1120015.0537;1;V;7110*;7110;X;Turbeiras altas activas;45045.8512933
Xermade;6;99999;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100075;ES1120015.1148;1;V;7140;7140;;Turbeiras de transición e inllós;15861.4775937
Xermade;6;100000;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100080;ES1120015.1148;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;15861.4775937
Xermade;6;100001;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100079;ES1120015.1148;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;15861.4775937
Xermade;6;100002;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100078;ES1120015.1148;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;15861.4775937
Xermade;6;100003;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100076;ES1120015.1148;1;V;3160;3160;;Lagos e charcas distróficos naturais;15861.4775937
Xermade;6;100004;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100074;ES1120015.1148;1;V;7110*;7110;X;Turbeiras altas activas;15861.4775937
Xermade;6;100005;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100072;ES1120015.1148;1;V;7110*;7110;X;Turbeiras altas activas;15861.4775937
Xermade;6;100006;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100071;ES1120015.1148;1;V;6230*;6230;X;Formacións herbáceas con Nardus;15861.4775937
Xermade;6;100007;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100070;ES1120015.1148;1;V;7110*;7110;X;Turbeiras altas activas;15861.4775937
Xermade;6;100008;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100069;ES1120015.1148;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;15861.4775937
Xermade;6;100009;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100068;ES1120015.1148;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;15861.4775937
Xermade;6;100010;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100067;ES1120015.1148;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;15861.4775937
Xermade;6;100011;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100073;ES1120015.1148;1;V;7110*;7110;X;Turbeiras altas activas;15861.4775937
